지역,소분류명,서비스명,시설명,서비스대상,결제방법,예약상태,URL,서비스개시시작일시,서비스개시종료일시,접수시작일시,접수종료일시,이미지경로,전화번호,서비스이용 시작시간,서비스이용 종료시간,Longitude,Latitude
강서구,테니스장,서남센터 테니스장11번 코트(평일)-수요일만 가능,서남물재생센터,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S210224094844227739,2021-04-10 0:00:00,2031-12-31 0:00:00,2021-04-10 6:00:00,2023-12-31 5:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1647854249517DESVC59DOYQYKK7IYJTB5RDPN,02-3660-2254,6:00,22:00,126.8258961,37.57728768
강서구,테니스장,서남센터 테니스장12번 코트(평일)-수요일만 가능,서남물재생센터,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S210224095950585838,2021-04-02 0:00:00,2023-12-31 0:00:00,2021-04-14 6:00:00,2023-12-31 8:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=164785428127228POENRKP4ADA3BQYG1QYKY2G,02-3660-2254,6:00,22:00,126.8258961,37.57728768
강서구,테니스장,"서남센터 테니스장1번 65세이상(가양,마곡,방화지역)  전용코트(주말/공휴일)",서남물재생센터,어르신,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S210325152131830836,2021-04-02 0:00:00,2023-12-31 0:00:00,2021-04-14 6:00:00,2023-12-31 8:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=16824728522956YL6Z9BUXKIRQSTC2UCMJV9SJ,02-3660-2254,6:00,22:00,126.8258961,37.57728768
강서구,테니스장,"서남센터 테니스장2번 65세이상(가양,마곡,방화지역) 전용코트(주말/공휴일)",서남물재생센터,어르신,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S210330144106815190,2021-04-10 0:00:00,2023-12-31 0:00:00,2021-04-10 6:00:00,2023-12-31 4:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1682472927525NJ4LP3LM8G46UTY2X39EURRHE,02-3660-2254,6:00,22:00,126.8258961,37.57728768
강서구,테니스장,"서남센터 테니스장3번 가양,마곡,방화지역  전용코트(주말/공휴일)",서남물재생센터,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S210330144415976466,2021-04-02 0:00:00,2023-12-31 0:00:00,2021-04-14 6:00:00,2023-12-31 8:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1682473013648H4LY1VWYT77X0MOSZ7XLUYP8H,02-3660-2254,6:00,22:00,126.8258961,37.57728768
강서구,테니스장,"서남센터 테니스장4번 가양,마곡,방화지역  전용코트(주말/공휴일)",서남물재생센터,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S210330144745435127,2021-04-10 0:00:00,2023-12-31 0:00:00,2021-04-10 6:00:00,2023-12-31 4:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=16825604426989EHJVULL12ZZL8943P4W7APJS,02-3660-2254,6:00,22:00,126.8258961,37.57728768
강서구,테니스장,서남센터 테니스장5번 코트(주말/공휴일),서남물재생센터,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S210330150834331881,2021-04-02 0:00:00,2023-12-31 0:00:00,2021-04-14 6:00:00,2023-12-31 8:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1682473139978L4VYRAOHJ0SF52QMBIJLN3JI5,02-3660-2254,6:00,22:00,126.8258961,37.57728768
강서구,테니스장,서남센터 테니스장6번 코트(주말/공휴일),서남물재생센터,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S210330151503659748,2021-04-10 0:00:00,2023-12-31 0:00:00,2021-04-10 6:00:00,2023-12-31 4:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1682473229638UTICKHLFUH5IJ02IDDLBUQ516,02-3660-2254,6:00,22:00,126.8258961,37.57728768
강서구,테니스장,서남센터 테니스장7번 코트(주말/공휴일),서남물재생센터,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S210330153312040259,2021-04-02 0:00:00,2023-12-31 0:00:00,2021-04-14 6:00:00,2023-12-31 8:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1682473297381PCYWOPEUVCVI0BOHS5B6HZJ33,02-3660-2254,6:00,22:00,126.8258961,37.57728768
강서구,테니스장,서남센터 테니스장8번 코트(주말/공휴일),서남물재생센터,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S210330154443511753,2021-04-10 0:00:00,2023-12-31 0:00:00,2021-04-14 6:00:00,2023-12-31 8:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1683086011984WTYCG5QVOZLPMUR57KC00O2GK,02-3660-2254,6:00,22:00,126.8258961,37.57728768
강서구,테니스장,서남센터 테니스장9번 코트(주말/공휴일),서남물재생센터,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S210330154738706805,2021-04-10 0:00:00,2023-12-31 0:00:00,2021-04-10 6:00:00,2023-12-31 4:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1683073529193121FCH1VZTC8GGIVJSLDTMG7X,02-3660-2254,6:00,22:00,126.8258961,37.57728768
강서구,테니스장,서남센터 테니스장10번 코트(주말/공휴일),서남물재생센터,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S210330155032074618,2021-04-02 0:00:00,2023-12-31 0:00:00,2021-04-14 6:00:00,2023-12-31 8:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=16830735094930ER9IJCE16W189KTC77V7FQ1M,02-3660-2254,6:00,22:00,126.8258961,37.57728768
강서구,테니스장,서남센터 테니스장11번 코트(주말/공휴일),서남물재생센터,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S210330161029473769,2021-04-10 0:00:00,2023-12-31 0:00:00,2021-04-10 6:00:00,2023-12-31 4:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1647854643129R46ODT64PYO6S0KZU9OSRFEW8,02-3660-2254,6:00,22:00,126.8258961,37.57728768
강서구,테니스장,서남센터 테니스장12번 코트(주말/공휴일),서남물재생센터,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S210330161319628636,2021-04-02 0:00:00,2023-12-31 0:00:00,2021-04-14 6:00:00,2023-12-31 8:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1647854671679NFG6YECCBORXKHN33Q7RFOJB4,02-3660-2254,6:00,22:00,126.8258961,37.57728768
강서구,탁구장,서남센터 탁구장(1번탁구대),서남물재생센터,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S210331112704279047,2021-04-02 0:00:00,2023-12-31 0:00:00,2021-04-02 6:00:00,2023-12-31 8:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=16171633357598J1YU1LK06AEZKVS8LY2K57JL,02-3660-2254,6:00,22:00,126.8258961,37.57728768
강서구,축구장,서남센터 축구장(평일),서남물재생센터,제한없음,무료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S210407133421401399,2021-04-10 0:00:00,2023-12-31 0:00:00,2021-04-13 6:00:00,2023-12-31 3:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1617770241565B28IDDMLAYWPBJVD1NDCDN9FD,02-3660-2254,6:00,18:00,126.8258961,37.57728768
강서구,탁구장,서남센터 탁구장(2번탁구대),서남물재생센터,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S210407154026900946,2021-04-10 0:00:00,2023-12-31 0:00:00,2021-04-10 6:00:00,2023-12-31 8:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1617777878332UQESHWO30Y8QOVSN517V82KF1,02-3660-2254,6:00,22:00,126.8258961,37.57728768
강서구,탁구장,서남센터 탁구장(3번탁구대),서남물재생센터,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S210407154359137738,2021-04-02 0:00:00,2023-12-31 0:00:00,2021-04-02 6:00:00,2023-12-31 8:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1617777902410O1K524QQ64UVNH1GCVYMH6RYL,02-3660-2254,6:00,22:00,126.8258961,37.57728768
강서구,탁구장,서남센터 탁구장(4번탁구대),서남물재생센터,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S210407154648297433,2021-04-10 0:00:00,2023-12-31 0:00:00,2021-04-10 6:00:00,2023-12-31 8:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=16177780205542IKBRS9J7P3NQ11FB7KD0DDLO,02-3660-2254,6:00,22:00,126.8258961,37.57728768
강서구,골프장,서남센터 파크골프장(18홀),서남물재생센터,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230131090246367142,2023-03-20 0:00:00,2023-12-31 0:00:00,2023-03-20 0:01:00,2023-12-30 11:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1675123412952BZBCM8VBP4AJNSDSEBSI0LTKK,02-3660-2257,9:00,17:00,126.8258961,37.57728768
강서구,테니스장,서울물재생시설공단 테니스장 지역 청소년과 함께 하는 테니스 교실(서남센터),서남물재생센터,청소년,무료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230926125948317276,2023-10-01 0:00:00,2023-12-31 0:00:00,2023-10-01 6:00:00,2023-12-31 6:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1696397786266FMG9X2O63QK1DRLCZAGC7ROWY,02-3660-2254,16:00,18:00,126.8258961,37.57728768
강남구,족구장,에코파크 족구장 1면,에코파크,제한없음,무료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S210216140014448077,2023-01-01 0:00:00,2023-12-31 0:00:00,2023-01-01 0:00:00,2023-12-31 11:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=SVC_IMG_FILE_285857,02-3411-9890,6:00,22:00,127.0881779,37.49518784
강남구,풋살장,에코파크 풋살장,에코파크,제한없음,무료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S220321143329949537,2023-01-01 0:00:00,2023-12-31 0:00:00,2023-01-01 0:00:00,2023-12-31 11:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1647840859627W5FV646AUOQQD1EVFYZQNJDD4,02-3411-9890,6:00,22:00,127.0881779,37.49518784
강남구,족구장,에코파크 족구장 2면,에코파크,제한없음,무료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230227142033929189,2023-02-27 0:00:00,2023-12-31 0:00:00,2023-02-27 0:00:00,2023-12-31 12:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1677475270417B5GS8ZTO1MXG6SAKCIFARFBRA,02-3411-9890,6:00,22:00,127.0881779,37.49518784
강남구,테니스장,마루공원 테니스장 1면,마루공원,제한없음,무료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S210205141719898815,2023-01-01 0:00:00,2023-12-31 0:00:00,2023-01-01 0:00:00,2023-12-31 10:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1615787296106DO01L9WX0U7PW3GH3LPI7HIDM,02-3411-9890,6:00,19:00,127.0806592,37.49523951
강남구,테니스장,마루공원 테니스장 2면,마루공원,제한없음,무료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S210216130920543807,2023-01-01 0:00:00,2023-12-31 0:00:00,2023-01-01 0:00:00,2023-12-31 10:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=SVC_IMG_FILE_279250,02-3411-9890,6:00,19:00,127.0806592,37.49523951
강남구,테니스장,마루공원 테니스장 3면,마루공원,제한없음,무료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S210216131232290211,2023-01-01 0:00:00,2023-12-31 0:00:00,2023-01-01 0:00:00,2023-12-31 11:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=SVC_IMG_FILE_279256,02-3411-9890,6:00,19:00,127.0806592,37.49523951
강남구,풋살장,마루공원 풋살장 1면,마루공원,제한없음,무료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S210216131458353106,2023-01-01 0:00:00,2023-12-31 0:00:00,2023-01-01 0:00:00,2023-12-31 11:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=SVC_IMG_FILE_283135,02-3411-9890,6:00,22:00,127.0806592,37.49523951
강남구,족구장,마루공원 족구장 1면,마루공원,제한없음,무료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S210216132409081901,2023-01-01 0:00:00,2023-12-31 0:00:00,2023-01-01 0:00:00,2023-12-31 11:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=SVC_IMG_FILE_283321,02-3411-9890,6:00,22:00,127.0806592,37.49523951
강남구,족구장,마루공원 족구장 3면,마루공원,제한없음,무료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S210216135442800789,2022-01-01 0:00:00,2023-12-31 0:00:00,2022-03-18 14:00:00,2023-12-31 11:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=SVC_IMG_FILE_283327,02-3411-9890,6:00,19:00,127.0806592,37.49523951
강남구,족구장,마루공원 족구장 2면,마루공원,제한없음,무료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230912152339981802,2023-09-12 0:00:00,2024-12-31 0:00:00,2023-09-12 0:00:00,2024-12-31 12:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=16944998623686Y6HSJ3YETBBGVNPFAGM49TIN,02-3411-9890,6:00,22:00,127.0806592,37.49523951
강남구,축구장,탄천센터 축구장,탄천센터,제한없음,무료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S210216141632920566,2022-01-01 0:00:00,2023-12-31 0:00:00,2022-03-18 14:00:00,2023-12-31 11:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=SVC_IMG_FILE_278083,02-3411-9890,6:00,19:00,127.0764397,37.49727267
용산구,축구장,"효창,효창운동장,축구경기장,일반대관,행사대관,촬영대관,연습경기,축구훈련",효창운동장(축구장&amp;육상트랙),제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231020091559375158,2023-10-20 0:00:00,2023-11-30 0:00:00,2023-10-20 10:00:00,2023-11-28 10:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1697761404121PZW8IND1LZRHX63NG4JY07MVU,02-713-1410,8:00,22:00,126.9616452,37.54404088
구로구,테니스장,신도림테니스장 11월 강습코트 접수(09시~17시),신도림테니스장,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231019130557728711,2023-10-20 0:00:00,2023-11-30 0:00:00,2023-10-25 7:00:00,2023-11-29 9:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1697688399766TK3VGZWDPOS3FL8ZHA7U4KHEE,,9:00,17:00,126.8832346,37.51376124
구로구,테니스장,신도림테니스장 11월 평일 A코트 주간 접수(09시~17시),신도림테니스장,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231019131208033536,2023-10-20 0:00:00,2023-11-30 0:00:00,2023-10-25 7:00:00,2023-11-30 9:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=16976888183122SMKAEJD5X3DGGRX00R7XJGXI,,9:00,17:00,126.8832346,37.51376124
구로구,테니스장,신도림테니스장 11월 평일 A코트 주간 접수(07시~09시 조명1시간 포함),신도림테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231019131813654452,2023-10-20 0:00:00,2023-11-30 0:00:00,2023-10-25 7:00:00,2023-11-30 9:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=16976891377705R132NWGZ33GRQXBH836QG0Z2,,7:00,9:00,126.8832346,37.51376124
구로구,테니스장,신도림테니스장 11월 평일 A코트 주간 접수(17시~19시 조명2시간 포함),신도림테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231019132645293302,2023-10-20 0:00:00,2023-11-30 0:00:00,2023-10-25 7:00:00,2023-11-30 9:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=16976896639186WWWP11QF5HFNM4SC5HTXUAYR,,17:00,19:00,126.8832346,37.51376124
구로구,테니스장,신도림테니스장 11월 평일 A코트 야간 접수(19시~21시 조명2시간 포함),신도림테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231019133344019228,2023-10-20 0:00:00,2023-11-30 0:00:00,2023-10-25 7:00:00,2023-11-30 9:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1697690064092V714JENQSQNZ758FPTJFXX56Y,,19:00,21:00,126.8832346,37.51376124
구로구,테니스장,신도림테니스장 11월 평일 B코트 주간 접수(09시~17시),신도림테니스장,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231019134317494486,2023-10-20 0:00:00,2023-11-30 0:00:00,2023-10-25 7:00:00,2023-11-30 9:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1697690612615W9KWM8H1E1DL9RCMBN4QOABM4,,9:00,17:00,126.8832346,37.51376124
구로구,테니스장,신도림테니스장 11월 평일 B코트 주간 접수(07시~09시 조명1시간 포함),신도림테니스장,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231019135012645541,2023-10-20 0:00:00,2023-11-30 0:00:00,2023-10-25 7:00:00,2023-11-30 9:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1697691028468JRAUEWS48T7LVMJ43QFXK8VBX,,7:00,9:00,126.8832346,37.51376124
구로구,테니스장,신도림테니스장 11월 평일 B코트 주간 접수(17시~19시 조명2시간 포함),신도림테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231019135453911346,2023-10-20 0:00:00,2023-11-30 0:00:00,2023-10-25 7:00:00,2023-11-30 9:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1697691306738YJJAIDWJA2BD5A80AFMXD7CEX,,17:00,19:00,126.8832346,37.51376124
구로구,테니스장,신도림테니스장 11월 평일 B코트 야간 접수(19시~21시 조명2시간 포함),신도림테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231019141914120711,2023-10-20 0:00:00,2023-11-30 0:00:00,2023-10-25 7:00:00,2023-11-30 9:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1697692770116ANERK41C0PNNMKEDHX6Z3TQV8,,19:00,21:00,126.8832346,37.51376124
구로구,테니스장,신도림테니스장 11월 평일 C코트 주간 접수(09시~17시),신도림테니스장,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231019143340860503,2023-10-20 0:00:00,2023-11-30 0:00:00,2023-10-25 7:00:00,2023-11-30 9:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1697693638503FAZ0Z8G1VV82YBTGXRUZ8JI43,,9:00,17:00,126.8832346,37.51376124
구로구,테니스장,신도림테니스장 11월 평일 C코트 주간 접수(07시~09시 조명1시간 포함),신도림테니스장,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231019143611867013,2023-10-20 0:00:00,2023-11-30 0:00:00,2023-10-25 7:00:00,2023-11-30 9:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1697693784615USLJBJZI4VS3W5JS3HUEWDSPM,,7:00,9:00,126.8832346,37.51376124
구로구,테니스장,신도림테니스장 11월 평일 C코트 주간 접수(17시~19시 조명2시간 포함),신도림테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231019144014059257,2023-10-20 0:00:00,2023-11-30 0:00:00,2023-10-25 7:00:00,2023-11-30 9:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1697694053927CFHQD4MGBSQSZ9BVIA0SDFOD6,,17:00,19:00,126.8832346,37.51376124
구로구,테니스장,신도림테니스장 11월 평일 C코트 야간 접수(19시~21시 조명2시간 포함),신도림테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231019144358706419,2023-10-20 0:00:00,2023-11-30 0:00:00,2023-10-25 7:00:00,2023-11-30 9:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1697694254844FXF3LTQINQZJFNJCH02INFQG9,,19:00,21:00,126.8832346,37.51376124
구로구,테니스장,신도림테니스장 11월 주말 A코트 주간 접수(09시~17시),신도림테니스장,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231019144931142677,2023-10-20 0:00:00,2023-11-30 0:00:00,2023-10-25 7:00:00,2023-11-30 9:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=16976945945783TUXXUQZIQP1D0ZGLZRGCLC4K,,9:00,17:00,126.8832346,37.51376124
구로구,테니스장,신도림테니스장 11월 주말 A코트 주간 접수(07시~09시 조명1시간 포함),신도림테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231019145313895770,2023-10-20 0:00:00,2023-11-30 0:00:00,2023-10-25 7:00:00,2023-11-26 9:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=16976948201454A3U5PUS78C08H4B39XJ0WQ99,,7:00,9:00,126.8832346,37.51376124
구로구,테니스장,신도림테니스장 11월 주말 A코트 야간 접수(17시~21시 조명 2시간 포함),신도림테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231019145622198689,2023-10-20 0:00:00,2023-11-30 0:00:00,2023-10-25 7:00:00,2023-11-30 9:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=16976950455054LZX5F61U2Y43V83JYHLHYEQJ,,17:00,21:00,126.8832346,37.51376124
구로구,테니스장,신도림테니스장 11월 주말 B코트 주간 접수(09시~17시),신도림테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231019150226175180,2023-10-20 0:00:00,2023-11-30 0:00:00,2023-10-25 7:00:00,2023-11-30 9:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1697695367880AV2MN1NRVDFOGO2XB0P2H79EC,,9:00,17:00,126.8832346,37.51376124
구로구,테니스장,신도림테니스장 11월 주말 B코트 주간 접수(07시~09시 조명1시간 포함),신도림테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231019150626388270,2023-10-20 0:00:00,2023-11-30 0:00:00,2023-10-25 7:00:00,2023-11-30 9:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1697695605324QXL5HXANB5BU91JNXO8A57YN4,,7:00,9:00,126.8832346,37.51376124
구로구,테니스장,신도림테니스장 11월 주말 B코트 야간 접수(17시~21시 조명 2시간 포함),신도림테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231019150927222270,2023-10-20 0:00:00,2023-11-30 0:00:00,2023-10-25 7:00:00,2023-11-30 9:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1697695787092LKS28ICBXSFC9TBWQKR3DJMY6,,17:00,21:00,126.8832346,37.51376124
구로구,테니스장,신도림테니스장 11월 주말 C코트 주간 접수(09시~17시),신도림테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231019151317385732,2023-10-20 0:00:00,2023-11-30 0:00:00,2023-10-25 7:00:00,2023-11-30 9:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=16976960152095Y4YZES4RD9A5ZYH6PXM0NSFX,,9:00,17:00,126.8832346,37.51376124
구로구,테니스장,신도림테니스장 11월 주말 C코트 주간 접수(07시~09시 조명1시간 포함),신도림테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231019151544712304,2023-10-20 0:00:00,2023-11-30 0:00:00,2023-10-25 7:00:00,2023-11-30 9:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1697696157122T5OREZ9GPC94FHOT6XZI0LN4P,,7:00,9:00,126.8832346,37.51376124
구로구,테니스장,신도림테니스장 11월 주말 C코트 야간 접수(17시~21시 조명 2시간 포함),신도림테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231019151817075725,2023-10-20 0:00:00,2023-11-30 0:00:00,2023-10-25 7:00:00,2023-11-30 9:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=16976963095488O1E6A3T79HT896I6AEMKKIM0,,17:00,21:00,126.8832346,37.51376124
마포구,축구장,△ [야간] 마포 난지천 인조잔디 축구장,난지천 인조잔디 축구장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S120423174310156240,2012-04-23 0:00:00,2023-12-31 0:00:00,2023-07-24 12:00:00,2023-11-30 6:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=SVC_IMG_FILE_3714,02-3153-9874,18:00,22:00,126.8840081,37.57408623
마포구,축구장,■ [토/공휴일] 마포 난지천 인조잔디 축구장,난지천 인조잔디 축구장,제한없음,유료,접수종료,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S210409130727046749,2022-01-01 0:00:00,2023-12-31 0:00:00,2023-11-13 9:00:00,2023-11-14 6:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1617941246006NMFDNQN4LMGSIP7FPDU3ZXAVN,02-3153-9874,6:00,20:00,126.8840081,37.57408623
