지역,제목,대상,종목,일시,장소,참가규모(명),주소,전화번호,Latitude,Longitude
서대문구,어르신체육활동사업,어르신,"스트레칭, 생활체조",수 14:50~16:10,서대문구치매안심센터,10,서울특별시 서대문구 홍은동 425-3,02-379-0783,37.5829394,126.9363862
서대문구,어르신체육활동사업,어르신,"스트레칭, 생활체조",수 10;20~11:40,서대문구립노인요양센터,21,서울특별시 서대문구 홍은1동 4,02-392-3080,37.5988376,126.9471453
서대문구,어르신체육활동사업,어르신,"스트레칭, 생활체조",화 13:50~15:10,시립노인종합복지관 데이케어,20,서울특별시 서대문구 천연동117-3,02-363-9980,37.5680584,126.9591207
서대문구,어르신체육활동사업,어르신,"스트레칭, 생활체조",월 13:50~15:10,논골문화원,15,서울특별시 서대문구 홍은2동 197-5,02-3216-0093,37.586809,126.9323952
서대문구,어르신체육활동사업,어르신,"스트레칭, 생활체조",월 10:50~12:10,남가좌2동삼성래미안1차경로당,14,서울특별시 서대문구 남가좌2동377,02-308-6221,37.5783935,126.9238634
서대문구,일반체육활동사업,유소년,뉴스포츠,금 15:00~16:30,서대문종합사회복지관,20,서울특별시 서대문구 모래내로 177,02-375-5040,37.5714701,126.9202752
서대문구,일반체육활동사업,유소년,뉴스포츠,금 10:00~11:30,동방어린이집,20,서울특별시 서대문구 모래내로 177,02-374-7861,37.5714701,126.9202752
서대문구,일반체육활동사업,유소년,뉴스포츠,화 10:00~11:30,새솔어린이집,25,서울특별시 서대문구 통일로34길 19,02-734-5900,37.5858104,126.9487722
서대문구,일반체육활동사업,유소년,뉴스포츠,목 14:00~15:30,북성초등학교,20,서울특별시 서대문구 북아현로5나길 84,UNK,37.563043,126.9541473
서대문구,일반체육활동사업,유소년,뉴스포츠,화 15:30~16:50,예꿈터지역아동센터,20,서울특별시 서대문구 문화촌길 6-4,02-379-2313,37.592938,126.9481175
서대문구,우리동네파크트레이너,일반,헬스,"월, 수 14:00~15:30",홍제천 일대,20,서울특별시 서대문구 홍제천 일대,02-335-7330,37.5796559,126.9348609
서대문구,일반체육활동사업,유소년,뉴스포츠,월 10:00~11:30,연희어린이집,25,서울특별시 서대문구 가좌로16 16,02-333-0406,37.5770941,126.934283
서대문구,어르신체육활동사업,어르신,스트레칭,금 14:00~14:40,연희궁경로당,15,서울특별시 서대문구 연희동 339-101,02-326-0529,37.5634253,126.9327308
서대문구,어르신체육활동사업,어르신,"스트레칭, 생활체조",금 10:30~11:20,창천데이케어센터,20,서울특별시 서대문구 연세로2나길 61,02-364-0314,37.5580726,126.9399222
서대문구,어르신체육활동사업,어르신,"스트레칭, 테라밴드",목 13:50~15:10,서대문종합사회복지관,30,서울특별시 서대문구 모래내로 177,02-375-5040,37.5714701,126.9202752
서대문구,어르신체육활동사업,어르신,"스트레칭, 생활체조",목 10:50~12:10,서대문구치매안심센터,30,서울특별시 서대문구 홍은동425-3,02-379-0183,37.5829394,126.9363862
서대문구,어르신체육활동사업,어르신,스트레칭,수 15:00~16:00,시립노인종합복지관 요양센터,20,서울특별시 서대문구 천연동117-3,02-363-9915,37.5680584,126.9591207
서대문구,어르신체육활동사업,어르신,"스트레칭, 테라밴드",수 10:20~11:40,행복드림데이케어센터,30,서울특별시 서대문구 응암로 73,02-374-6225,37.5797206,126.9108558
서대문구,어르신체육활동사업,어르신,"스트레칭, 생활체조",화 13:50~15:10,능안경로당,20,서울특별시 서대문구 북아현로18길 47,02-330-8441,37.563781,126.9565558
서대문구,어르신체육활동사업,어르신,"스트레칭, 생활체조",월 13:50~15:10,홍연경로당,25,서울특별시 서대문구 연희2동 715,02-324-5492,37.5762695,126.9305436
서대문구,어르신체육활동사업,어르신,"스트레칭, 생활체조",금 13:50~15:10,홍제금호어울림아파트경로당,13,서울특별시 서대문구 모래내로 411,02-395-0842,37.5845646,126.9408681
서대문구,어르신체육활동사업,어르신,"요가, 스트레칭",금 10:20~11:40,연희노인여가복지시설,25,서울특별시 서대문구 연희동 519-127,02-3143-7778,37.5722191,126.9235473
서대문구,어르신체육활동사업,어르신,스트레칭,목 14:00~14:40,북아현두산아파트경로당,12,서울특별시 서대문구 북아현동 1009,02-392-8418,37.5591787,126.9501091
서대문구,어르신체육활동사업,어르신,"스트레칭, 생활체조",수 14:50~16:10,서대문구치매안심센터,10,서울특별시 서대문구 홍은동425-3,02-379-0183,37.5829394,126.9363862
서대문구,어르신체육활동사업,어르신,보디빌딩,수 09:00~11:00,연희동주민자치센터,20,서울특별시 서대문구 증가로 13-10,02-330-8243,37.5692935,126.9308935
서대문구,어르신체육활동사업,어르신,"태권무, 생활체조","화, 목 14:50~16:10",노후복지센터,10,서울특별시 서대문구 대현동90-17,02-363-8005,37.5577043,126.9440398
서대문구,어르신체육활동사업,어르신,"태권도, 태권무",월 13:50~15:10,북가좌2동 노인복지센터,20,서울특별시 서대문구 증가로 20길 43,02-376-5040,37.5811916,126.9179078
서대문구,일반체육활동사업,유소년,뉴스포츠,금 14:00~15:30,북성초등학교,20,서울특별시 서대문구 북아현로5나길 84,UNK,37.563043,126.9541473
서대문구,일반체육활동사업,유소년,뉴스포츠,"화, 목 14:00~15:20",홍은어린이집,20,서울특별시 서대문구 모래내로 332-10,02-391-9002,37.5795791,126.9339414
서대문구,어르신체육활동사업,어르신,헬스,화 09:00~11:00,연희동주민자치센터,20,서울특별시 서대문구 증가로 13-10,02-330-8243,37.5692935,126.9308935
서대문구,우리동네파크트레이너,일반,헬스,"월, 수 14:00~15:30",홍제천 일대,20,서울특별시 서대문구 홍제천 일대,02-335-7330,37.5796559,126.9348609
서대문구,일반체육활동사업,유소년,뉴스포츠,"월, 목 10:30~11:50",우정어린이집,20,서울특별시 서대문구 연희로8길 21,02-3143-4925,37.5653333,126.9311649
서대문구,어르신체육활동사업,어르신,"스트레칭, 생활체조",금 13:50~15:10,동심경로당,15,서울특별시 서대문구 북아현동 251-11,02-392-3943,37.5574406,126.9488621
서대문구,어르신체육활동사업,어르신,헬스,금 09:00~11:00,연희동주민자치센터,20,서울특별시 서대문구 증가로 13-10,02-330-8243,37.5692935,126.9308935
서대문구,어르신체육활동사업,어르신,"스트레칭, 생활체조",목 14:50~16:10,남가좌1동삼성래미안2차경로당,15,서울특별시 서대문구 남가좌1동 379,374-9988,37.5740091,126.9198012
서대문구,어르신체육활동사업,어르신,"스트레칭, 생활체조",화 15:10~16:10,북가좌2동 노인복지센터,25,서울특별시 서대문구 증가로20길 43,376-5041,37.5811916,126.9179078
서대문구,어르신체육활동사업,어르신,"스트레칭, 생활체조",화 13:50~15:10,북가좌2동 노인복지센터,25,서울특별시 서대문구 증가로20길 43,376-5040,37.5811916,126.9179078
서대문구,어르신체육활동사업,어르신,"테라밴드, 스트레칭",월 13:50~15:10,남가좌현대아파트경로당,20,서울특별시 서대문구 남가좌동346,302-8810,37.5767015,126.9229009
서대문구,어르신체육활동사업,어르신,"스트레칭, 걷기",월 09:50~11:10,서대문구치매안심센터,20,서울특별시 서대문구 홍은동425-3,379-0184,37.5829394,126.9363862
서대문구,어르신체육활동사업,어르신,"스트레칭, 생활체조",금 15:20~16:40,서대문구치매안심센터,20,서울특별시 서대문구 홍은동425-3,379-0183,37.5829394,126.9363862
서대문구,어르신체육활동사업,어르신,스트레칭,금 11:00~12:00,시립노인종합복지관,35,서울특별시 서대문구 천연동117-3,02-6945-0607,37.5680584,126.9591207
서대문구,어르신체육활동사업,어르신,"스트레칭, 생활체조",목 14:20~15:40,미근문화원,15,서울특별시 서대문구 미근동60-42,010-5352-6502,37.5626667,126.9662681
서대문구,어르신체육활동사업,어르신,축구,목 10:00~12:00,구립인조잔디구장,15,서울특별시 서대문구 백련사길 39,02-335-7330,37.5832608,126.9303605
서대문구,어르신체육활동사업,어르신,스트레칭,수 12:30~13:50,북가좌한양아파트경로당,13,서울특별시 서대문구 북가좌1동 한양아파트,02-303-6267,37.574273,126.9101854
서대문구,어르신체육활동사업,어르신,"스트레칭, 생활체조","수, 금 09:40~11:00",시립노인종합복지관,11,서울특별시 서대문구 천연동117-3,02-69445-0607,37.5680584,126.9591207
서대문구,어르신체육활동사업,어르신,스트레칭,화 15:30~16:10,정원단지,15,서울특별시 서대문구 홍은2동 265-159,02-394-1384,37.586809,126.9323952
서대문구,어르신체육활동사업,어르신,"스트레칭, 생활체조",화 13:50~15:10,홍광데이케어센터,22,서울특별시 서대문구 홍제1동 332-1,02-379-1230,37.5876705,126.9449444
서대문구,어르신체육활동사업,어르신,보디빌딩,월 13:00~15:00,연희동주민자치센터,20,서울특별시 서대문구 증가로 13-10,02-330-8243,37.5692935,126.9308935
서대문구,어르신체육활동사업,어르신,헬스,금 09:00~11:00,연희동주민자치센터,20,서울특별시 서대문구 증가로 13-10,02-330-8243,37.5692935,126.9308935
서대문구,어르신체육활동사업,어르신,헬스,목 13:00~15:00,연희동주민자치센터,20,서울특별시 서대문구 증가로 13-10,02-330-8243,37.5692935,126.9308935
서대문구,우리동네파크트레이너,일반,헬스,금 14:00~15:30,홍제천 일대,20,서울특별시 서대문구 홍제천 일대,02-335-7330,37.5796559,126.9348609
서대문구,우리동네파크트레이너,일반,헬스,"화, 수, 목 09:00~10:30",홍제천 일대,20,서울특별시 서대문구 홍제천 일대,02-335-7330,37.5796559,126.9348609
서대문구,일반체육활동사업,일반,뉴스포츠,"월, 수 15:00~16:20",북아현방과후교실,25,서울특별시 서대문구 충정로 52,02-364-3462,37.5631257,126.9661023
서대문구,일반체육활동사업,유소년,티볼,목 14:00~15:30,미동초등학교 체육관,30,서울특별시 서대문구 충정로 52,02-364-3462,37.5631257,126.9661023
서대문구,일반체육활동사업,유소년,티볼,수 13:50~15:20,북성초등학교 체육관,30,서울특별시 서대문구 북아현로5나길 84,UNK,37.563043,126.9541473
서대문구,우리동네파크트레이너,일반,헬스,금 14:00~15:30,홍제천 일대,20,서울특별시 서대문구 홍제천 일대,02-335-7330,37.5796559,126.9348609
서대문구,우리동네파크트레이너,일반,헬스,"화, 수 09:00~10:30",홍제천 일대,20,서울특별시 서대문구 홍제천 일대,02-335-7330,37.5796559,126.9348609
서대문구,어르신체육활동사업,어르신,헬스,화 13:00~15:00,연희동주민자치센터,20,서울특별시 서대문구 증가로 13-10,02-330-8243,37.5692935,126.9308935
서대문구,어르신체육활동사업,어르신,헬스,"월, 목 09:00~11:00",연희동주민자치센터,20,서울특별시 서대문구 증가로 13-10,02-330-8243,37.5692935,126.9308935
서대문구,어르신체육활동사업,어르신,탁구,"화, 목 15:00~17:00",홍은종합사회복지관,30,서울특별시 서대문구 홍은1동48-20,391-2381,37.5988376,126.9471453
서대문구,일반체육활동사업,일반,배드민턴,금 15:50~17:15,북성초등학교 체육관,20,서울특별시 서대문구 북아현로5나길 84,UNK,37.563043,126.9541473
노원구,일반체육활동사업,유아,유아줄넘기,금 11:00~11:35,공릉2동어린이집,20,서울특별시 노원구 공릉로34길 73 (공릉2동 77번지),02-973-3053,37.6244901,127.0816743
노원구,일반체육활동사업,유아,유아줄넘기,금 10:25~11:00,공릉2동어린이집,20,서울특별시 노원구 공릉로34길 73 (공릉2동 77번지),02-973-3053,37.6244901,127.0816743
노원구,일반체육활동사업,유아,유아줄넘기,목 11:00~11:35,하계어린이집,20,서울특별시 노원구 공릉로58마길1,02-948-0311,37.6369541,127.0765241
노원구,일반체육활동사업,유아,유아줄넘기,목 10:25~11:00,하계어린이집,20,서울특별시 노원구 공릉로58마길1,02-948-0311,37.6369541,127.0765241
노원구,일반체육활동사업,초등학생,학교체육(기초체력등),수 15:15~16:30,용원초등학교,18,서울특별시 노원구 섬밭로 144,02-948-5302,37.6292922,127.068908
노원구,일반체육활동사업,일반,학교체육,수 14:30~15:15,용원초등학교,18,서울특별시 노원구 섬밭로 144,02-948-5302,37.6292922,127.068908
노원구,일반체육활동사업,일반,경춘선 숲길 걷기 수업,수 10:45~11:30,경춘선숲길,15,서울특별시 노원구 동일로198가길 149,UNK,37.6305874,127.0667243
노원구,일반체육활동사업,일반,경춘선 숲길 걷기 수업,수 10:00~10:45,경춘선숲길,15,서울특별시 노원구 동일로198가길 149,UNK,37.6305874,127.0667243
노원구,일반체육활동사업,유아,유아줄넘기,화 11:00~11:35,공릉2동어린이집,20,서울특별시 노원구 공릉로34길 73 (공릉2동 77번지),02-973-3053,37.6244901,127.0816743
노원구,일반체육활동사업,유아,유아줄넘기,화 10:25~11:00,공릉2동어린이집,20,서울특별시 노원구 공릉로34길 73 (공릉2동 77번지),02-973-3053,37.6244901,127.0816743
노원구,일반체육활동사업,초등학생,체육활동수업,월 16:10~16:55,마들복지관,18,서울특별시 노원구 중계동 515-3,02-972-8387,37.6472537,127.0651959
노원구,일반체육활동사업,초등학생,학교체육(기초체력등),월 15:00~15:45,중현초등학교,18,서울특별시 노원구 섬밭로 181,02-979-8433,37.6320961,127.0665418
노원구,일반체육활동사업,유아,유아줄넘기,월 13:20~14:00,하계어린이집,20,서울특별시 노원구 공릉로58마길1,02-948-0311,37.6369541,127.0765241
노원구,일반체육활동사업,일반,경춘선 숲길 걷기 수업,월 10:45~11:30,경춘선숲길,15,서울특별시 노원구 동일로198가길 149,UNK,37.6305874,127.0667243
노원구,일반체육활동사업,일반,경춘선 숲길 걷기 수업,월 10:00~10:45,경춘선숲길,15,서울특별시 노원구 동일로198가길 149,UNK,37.6305874,127.0667243
노원구,어르신체육활동사업,어르신,생활체조,금 16:30~17:10,성월4단지 경로당,10,서울특별시 노원구 마들로 3길 37,UNK,37.6294153,127.062514
노원구,어르신체육활동사업,어르신,음악체조,목 14:00~14:40,월계미성경로당,12,서울특별시 노원구 나들로 59,UNK,37.6212796,127.0676557
노원구,어르신체육활동사업,어르신,생활체조,화 16:30~17:10,성원4단지 경로당,10,서울특별시 노원구 마들로 3길 37,UNK,37.6294153,127.062514
노원구,어르신체육활동사업,어르신,탁구,화 10:40~11:20,중계주공6단지 경로당,12,서울특별시 노원구 한글비석로 8길 41,UNK,37.6486525,127.0783076
노원구,어르신체육활동사업,어르신,탁구,화 10:00~10:40,중계주공6단지 경로당,12,서울특별시 노원구 한글비석로 8길 41,UNK,37.6486525,127.0783076
노원구,어르신체육활동사업,어르신,탁구,월 16:10~16:50,노원1종합사회복지관,20,서울특별시 노원구 월계로 372,02-949-0700,37.6300472,127.0605097
노원구,어르신체육활동사업,어르신,탁구,월 15:30~16:10,노원1종합사회복지관,20,서울특별시 노원구 월계로 372,02-949-0700,37.6300472,127.0605097
노원구,어르신체육활동사업,어르신,게이트볼,월 10:10~11:50,가재울게이트볼구장,12,서울특별시 노원구 중계동 515-5,UNK,37.6492648,127.0670561
노원구,어르신체육활동사업,어르신,게이트볼,월 10:00~10:40,가재울게이트볼구장,12,서울특별시 노원구 중계동 515-4,UNK,37.6486382,127.0664197
노원구,어르신체육활동사업,어르신,생활체조,금 15:00~15:40,평화행복한데이케어센터,30,서울특별시 노원구 노원로 331,02-6296-0856,37.6465083,127.0690103
노원구,어르신체육활동사업,어르신,생활체조,금 11:00~11:40,수락데이케어센터,20,서울특별시 노원구 수락산로 222 태옥빌딩 4층,02-2138-0355,37.671007,127.0542428
노원구,어르신체육활동사업,어르신,생활체조,금 10:20~11:00,수락데이케어센터,20,서울특별시 노원구 수락산로 222 태옥빌딩 4층,02-2138-0355,37.671007,127.0542428
노원구,어르신체육활동사업,어르신,생활체조,목 10:30~11:10,월계헬스케어센터,10,서울특별시 노원구 월계로 379,02-2116-0725,37.628285,127.0558902
노원구,어르신체육활동사업,어르신,생활체조,목 09:50~10:30,월계헬스케어센터,10,서울특별시 노원구 월계로 379,02-2116-0725,37.628285,127.0558902
노원구,어르신체육활동사업,어르신,생활체조,화 10:30~11:10,월계헬스케어센터,10,서울특별시 노원구 월계로 379,02-2116-0725,37.628285,127.0558902
노원구,어르신체육활동사업,어르신,생활체조,화 09:50~10:30,월계헬스케어센터,10,서울특별시 노원구 월계로 378,02-2116-0724,37.6314398,127.0615627
노원구,어르신체육활동사업,어르신,생활체조,월 15:30~16:10,백세데이케어,20,서울특별시 노원구 동일로 1308,UNK,37.6470009,127.0661
노원구,어르신체육활동사업,어르신,생활체조,월 14:00~14:40,주공10단지경로당,15,서울특별시 노원구 노원로 564,UNK,37.6630142,127.0557097
노원구,어르신체육활동사업,어르신,생활체조,수 16:00~16:40,공릉보건지소,20,서울특별시 노원구 공릉로 166-1,02-2116-4975,37.6248133,127.0800023
노원구,어르신체육활동사업,어르신,생활체조,수 15:20~16:00,공릉보건지소,20,서울특별시 노원구 공릉로 166-1,02-2116-4975,37.6248133,127.0800023
노원구,어르신체육활동사업,어르신,생활체조,수 10:40~11:20,고수련노인복지센터,15,서울특별시 노원구 상계로27길 32,070-8279-0333,37.6599682,127.0698735
노원구,일반체육활동사업,일반,학교체육,목 15:50~16:50,용동초등학교체육관,20,서울특별시 노원구 한글비석로1길 81-11,02-949-0025,37.6415556,127.0694706
노원구,일반체육활동사업,일반,학교체육,목 14:40~15:40,용동초등학교체육관,20,서울특별시 노원구 한글비석로1길 81-11,02-949-0025,37.6415556,127.0694706
노원구,일반체육활동사업,유소년,학교체육(기초체력등),금 14:40~15:20,한천초등학교,20,서울특별시 노원구 마들로 45,02-975-1484,37.6201878,127.0689363
노원구,일반체육활동사업,유소년,학교체육(기초체력등),금 14:00~14:40,한천초등학교,20,서울특별시 노원구 마들로 45,02-975-1484,37.6201878,127.0689363
노원구,일반체육활동사업,유아,유아체육,금 10:30~11:10,노원어린이집,20,서울특별시 노원구 동일로239다길 23,UNK,37.6762032,127.0511529
노원구,일반체육활동사업,유아,유아체육,금 09:50~10:30,노원어린이집,20,서울특별시 노원구 동일로239다길 23,UNK,37.6762032,127.0511529
노원구,일반체육활동사업,유소년,학교체육(기초체력등),목 14:40~15:20,태릉초등학교,20,서울특별시 노원구 노원로1길 36,UNK,37.6225387,127.0850209
노원구,일반체육활동사업,유소년,학교체육(기초체력등),목 14:00~14:40,태릉초등학교,20,서울특별시 노원구 노원로1길 36,UNK,37.6225387,127.0850209
노원구,일반체육활동사업,유아,유야체육,수 16:00~16:40,수암초등학교병설유치원,20,서울특별시 노원구 중계로12길 9,02-3392-0354,37.6481307,127.0815553
노원구,일반체육활동사업,유아,유야체육,수 15:20~16:00,수암초등학교병설유치원,20,서울특별시 노원구 중계로12길 9,02-3392-0354,37.6481307,127.0815553
노원구,일반체육활동사업,유아,유아체육,수 13:30~14:10,공릉어린이집,20,서울특별시 노원구 동일로192나길 8,UNK,37.6271358,127.0753655
노원구,일반체육활동사업,유아,유아체육,수 10:30~11:10,늘푸른어린이집,15,서울특별시 노원구 노원로34길9,02-936-0056,37.6594462,127.0648974
노원구,일반체육활동사업,유소년,학교체육(기초체력등),화 15:10~15:50,공릉초등학교,25,서울특별시 노원구 동일로173길 12,02-977-0180,37.6190942,127.0743075
노원구,일반체육활동사업,유소년,학교체육(기초체력등),화 14:30~15:10,공릉초등학교,25,서울특별시 노원구 동일로173길 12,02-977-0180,37.6190942,127.0743075
노원구,일반체육활동사업,유소년,학교체육(기초체력등),화 13:50~14:30,공릉초등학교,16,서울특별시 노원구 동일로173길 12,02-977-0180,37.6190942,127.0743075
노원구,일반체육활동사업,유아,유아체육,월 11:00~11:40,상계4동어린이집,30,서울특별시 노원구 덕릉로 130길 6,02-936-6545,37.67194,127.0832626
노원구,일반체육활동사업,유아,유아체육,월 10:00~10:40,상계4동어린이집,30,서울특별시 노원구 덕릉로 130길 6,02-936-6545,37.67194,127.0832626
노원구,일반체육활동사업,일반,학교체육,금 14:40~15:20,태릉초등학교,20,서울특별시 노원구 노원로1길 36,02-976-1433,37.6225387,127.0850209
노원구,일반체육활동사업,일반,학교체육,금 14:00~14:40,태릉초등학교,20,서울특별시 노원구 노원로1길 36,02-976-1433,37.6225387,127.0850209
노원구,일반체육활동사업,일반,학교체육,목 14:40~15:20,상천초등학교,20,서울특별시 노원구 덕릉로 443,02-938-0225,37.6460078,127.0579021
노원구,일반체육활동사업,일반,학교체육,목 14:00~14:40,상천초등학교,20,서울특별시 노원구 덕릉로 443,02-938-0225,37.6460078,127.0579021
노원구,일반체육활동사업,유아,유아체육,목 10:40~11:20,화랑아띠어린이집,20,서울특별시 노원구화랑로 564,02-973-2250,37.621139,127.0915681
노원구,일반체육활동사업,유아,유아체육,목 10:00~10:40,화랑아띠어린이집,20,서울특별시 노원구화랑로 564,02-973-2250,37.621139,127.0915681
노원구,일반체육활동사업,일반,학교체육,수 15:40~16:20,녹천초등학교,20,서울특별시 노원구 마들로3길34,02-977-0670,37.6286552,127.0634321
노원구,일반체육활동사업,일반,학교체육,수 15:00~15:40,녹천초등학교,20,서울특별시 노원구 마들로3길34,02-977-0670,37.6286552,127.0634321
노원구,일반체육활동사업,일반,학교체육,화 15:10~15:50,원광초등학교,20,서울특별시 노원구 덕릉로76길18,02-951-3358,37.6539982,127.0748971
노원구,일반체육활동사업,일반,학교체육,화 14:30~15:10,원광초등학교,20,서울특별시 노원구 덕릉로76길18,02-951-3358,37.6539982,127.0748971
노원구,일반체육활동사업,유아,미취학신체활동늘이기,화 10:30~11:10,상계동보듬이나눔이어린이집,20,서울특별시 노원구 한글비석로39길16-5,02-932-1077,37.6618034,127.068753
노원구,일반체육활동사업,일반,학교체육,월 14:40~15:20,덕암초등학교,20,서울특별시 노원구 덕릉로112길68,02-3392-0058,37.6665607,127.081256
노원구,일반체육활동사업,일반,학교체육,월 14:00~14:40,덕암초등학교,20,서울특별시 노원구 덕릉로112길68,02-3392-0058,37.6665607,127.081256
노원구,일반체육활동사업,유아,유아체육,월 10:40~11:20,하계어린이집,20,서울특별시 노원구 공릉로58마길1,02-948-0311,37.6369541,127.0765241
노원구,일반체육활동사업,유아,유아체육,월 10:00~10:40,하계어린이집,20,서울특별시 노원구 공릉로58마길1,02-948-0311,37.6369541,127.0765241
노원구,일반체육활동사업,일반,걷기,금 15:10~15:50,노원초등학교,20,서울특별시 노원구 동일로 230나길 32,02-939-4404,37.6729987,127.0583228
노원구,일반체육활동사업,일반,걷기,금 14:30~15:10,노원초등학교,20,서울특별시 노원구 동일로 230나길 32,02-939-4404,37.6729987,127.0583228
노원구,일반체육활동사업,일반,경춘선 숲길 걷기 수업,금 10:40~11:20,경춘선 숲길,20,서울특별시 노원구 동일로198가길 149,UNK,37.6305874,127.0667243
노원구,일반체육활동사업,일반,경춘선 숲길 걷기 수업,금 10:00~10:40,경춘선 숲길,20,서울특별시 노원구 동일로198가길 149,UNK,37.6305874,127.0667243
노원구,일반체육활동사업,유소년,학교체육(기초체력등),목 15:00~15:40,상월초등학교,20,서울 노원구 동일로 221길 27,UNK,37.6584826,127.0571666
노원구,일반체육활동사업,유소년,유아체육,목 10:40~11:20,중계4동어린이집,20,서울특별시 노원구 덕릉로 74길 23,02-3391-3303,37.6584337,127.0741465
노원구,일반체육활동사업,유소년,유아체육,목 10:00~10:40,중계4동어린이집,20,서울특별시 노원구 덕릉로 74길 23,02-3391-3303,37.6584337,127.0741465
노원구,일반체육활동사업,유소년,학교체육(기초체력등),수 14:40~15:20,수락초등학교,20,서울특별시 노원구 동일로 1745,UNK,37.6840069,127.0545469
노원구,일반체육활동사업,유소년,학교체육(기초체력등),수 14:00~14:40,수락초등학교,20,서울특별시 노원구 동일로 1745,UNK,37.6840069,127.0545469
노원구,일반체육활동사업,유소년,축구/생활체육,수 10:40~11:20,상계2동어린이집,20,서울특별시 노원구 상계로 3길 38-17,UNK,37.6584952,127.0633432
노원구,일반체육활동사업,유소년,축구/생활체육,수 10:00~10:40,상계2동어린이집,20,서울특별시 노원구 상계로 3길 38-17,UNK,37.6584952,127.0633432
노원구,일반체육활동사업,유소년,학교체육(기초체력등),월 15:20~16:00,중평초등학교,20,서울특별시 노원구 섬밭로 241,UNK,37.6373034,127.0641709
노원구,일반체육활동사업,유소년,학교체육(기초체력등),월 14:40~15:20,중평초등학교,20,서울특별시 노원구 섬밭로 241,UNK,37.6373034,127.0641709
노원구,일반체육활동사업,일반,경춘선 숲길 걷기 수업,월 10:40~11:20,경춘선 숲길,20,서울특별시 노원구 동일로198가길 149,UNK,37.6305874,127.0667243
노원구,일반체육활동사업,일반,경춘선 숲길 걷기 수업,월 10:00~10:40,경춘선 숲길,20,서울특별시 노원구 동일로198가길 149,UNK,37.6305874,127.0667243
노원구,일반체육활동사업,유아,유아체육,금 14:40~15:20,중계어린이집,20,서울특별시 노원구 중계로 167,02-930-0040,37.6500272,127.0807625
노원구,일반체육활동사업,유아,유아체육,금 14:00~14:40,중계어린이집,20,서울특별시 노원구 중계로 167,02-930-0040,37.6500272,127.0807625
노원구,일반체육활동사업,일반,경춘선 숲길 걷기 수업,금 10:40~11:20,경춘선숲길,10,서울특별시 노원구 동일로198가길 149,UNK,37.6305874,127.0667243
노원구,일반체육활동사업,일반,경춘선 숲길 걷기 수업,금 10:00~10:40,경춘선숲길,10,서울특별시 노원구 동일로198가길 149,UNK,37.6305874,127.0667243
노원구,일반체육활동사업,일반,학교체육,목 14:40~15:20,신계초등학교,20,서울특별시 노원구 초안산로 29,02-902-0009,37.6300141,127.0531359
노원구,일반체육활동사업,일반,학교체육,목 14:00~14:40,신계초등학교,20,서울특별시 노원구 초안산로 29,02-902-0009,37.6300141,127.0531359
노원구,일반체육활동사업,일반,경춘선 숲길 걷기 수업,목 10:40~11:20,경춘선숲길,10,서울특별시 노원구 동일로198가길 149,UNK,37.6305874,127.0667243
노원구,일반체육활동사업,일반,경춘선 숲길 걷기 수업,목 10:00~10:40,경춘선숲길,10,서울특별시 노원구 동일로198가길 149,UNK,37.6305874,127.0667243
노원구,일반체육활동사업,일반,학교체육,화 13:50~14:30,공릉초등학교,16,서울특별시 노원구 동일로173길 12,02-977-0180,37.6190942,127.0743075
노원구,일반체육활동사업,유아,유아체육,화 11:00~11:40,은나래어린이집,20,서울특별시 노원구 동일로250길 17,02-935-9166,37.6829776,127.0566913
노원구,일반체육활동사업,유아,유아체육,화 10:20~11:00,은나래어린이집,20,서울특별시 노원구 동일로250길 17,02-935-9166,37.6829776,127.0566913
노원구,일반체육활동사업,일반,학교체육,월 13:40~14:20,태랑초등학교,20,서울특별시 노원구 화랑로51나길 31,UNK,37.626118,127.0907034
노원구,일반체육활동사업,일반,학교체육,월 13:00~13:40,태랑초등학교,20,서울특별시 노원구 화랑로51나길 31,UNK,37.626118,127.0907034
노원구,일반체육활동사업,유아,유아체육,월 10:40~11:20,상계2동어린이집,20,서울특별시 노원구 상계로3길 28-17,02-939-3696,37.6574033,127.0626759
노원구,일반체육활동사업,유아,유아체육,월 10:00~10:40,상계2동어린이집,20,서울특별시 노원구 상계로3길 28-17,02-939-3696,37.6574033,127.0626759
노원구,어르신체육활동사업,어르신,생활체조,"화,금 13:30~14:10",당현천 근린공원,15,서울특별시 노원구 동일로 1328-1,UNK,37.6477614,127.0634286
노원구,어르신체육활동사업,어르신,생활체조,수 15:10~15:50,시립수락양로원,15,서울특별시 노원구 동일로 250길 44-142,UNK,37.6830963,127.0678024
노원구,어르신체육활동사업,어르신,생활체조,수 14:30~15:10,시립수락양로원,15,서울특별시 노원구 동일로 250길 44-142,UNK,37.6830963,127.0678024
노원구,어르신체육활동사업,어르신,뉴스포츠,금 14:40~15:20,수락데이케어센터,20,서울특별시 노원구 수락산로 222 태옥빌딩 4층,02-2138-0355,37.671007,127.0542428
노원구,어르신체육활동사업,어르신,뉴스포츠,금 14:00~14:40,수락데이케어센터,20,서울특별시 노원구 수락산로 222 태옥빌딩 4층,02-2138-0355,37.671007,127.0542428
노원구,어르신체육활동사업,어르신,생활체조,수 11:05~11:45,수락데이케어센터,16,서울특별시 노원구 수락산로 222 태옥빌딩 4층,02-2138-0355,37.671007,127.0542428
